start_city_id,start_bigcity,start_county_id,start_county_name,end_city_id,end_bigcity,end_county_id,end_county_name,revised_mileage,min_truck_length,freight
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,2.5,69596.94034227222
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,4.2,90541.03234771402
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,5.0,100397.07564439252
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,6.2,115181.14058941026
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,6.8,122573.17306191914
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,7.2,127501.1947102584
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,7.7,133661.22177068246
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,7.8,134893.22718276727
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,8.2,139821.2488311065
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,8.7,145981.27589153056
330100,杭州市,280115,下沙区,330100,杭州市,330182,建德市,148992,9.6,157069.32460029388
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,12.5,164897.1793797877
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,13.0,171057.20644021177
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,15.0,195697.314681908
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,16.0,208017.36880275613
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,17.5,226497.44998402827
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,2.5,41696.638171306506
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,4.2,62640.7301767483
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,5.0,72496.7734734268
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,6.2,87280.83841844455
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,6.8,94672.8708909534
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,7.2,99600.89253929266
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,7.7,105760.91959971673
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,7.8,106992.92501180153
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,8.2,111920.94666014079
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,8.7,118080.97372056486
330100,杭州市,280115,下沙区,330100,杭州市,330183,富阳市,81335,9.6,129169.02242932815
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,12.5,174583.54143683743
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,13.0,180743.5684972615
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,15.0,205383.67673895773
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,16.0,217703.73085980586
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,17.5,236183.81204107802
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,2.5,51383.000228356235
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,4.2,72327.09223379803
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,5.0,82183.13553047653
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,6.2,96967.20047549429
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,6.8,104359.23294800313
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,7.2,109287.25459634242
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,7.7,115447.28165676646
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,7.8,116679.28706885126
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,8.2,121607.30871719052
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,8.7,127767.33577761459
330100,杭州市,280115,下沙区,330100,杭州市,330185,临安市,104824,9.6,138855.38448637788
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,12.5,198429.9020938446
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,13.0,204589.92915426867
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,15.0,229230.03739596487
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,16.0,241550.09151681306
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,17.5,260030.17269808523
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,2.5,75229.3608853634
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,4.2,96173.45289080523
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,5.0,106029.49618748372
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,6.2,120813.56113250146
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,6.8,128205.59360501033
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,7.2,133133.6152533496
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,7.7,139293.64231377366
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,7.8,140525.64772585846
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,8.2,145453.6693741977
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,8.7,151613.69643462176
330100,杭州市,280115,下沙区,330200,宁波市,280206,高新区,143589,9.6,162701.74514338505
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,12.5,197042.66032280645
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,13.0,203202.6873832305
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,15.0,227842.79562492672
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,16.0,240162.8497457749
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,17.5,258642.93092704707
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,2.5,73842.11911432525
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,4.2,94786.21111976707
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,5.0,104642.25441644556
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,6.2,119426.3193614633
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,6.8,126818.35183397218
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,7.2,131746.37348231144
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,7.7,137906.4005427355
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,7.8,139138.4059548203
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,8.2,144066.42760315954
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,8.7,150226.4546635836
330100,杭州市,280115,下沙区,330200,宁波市,330203,海曙区,140225,9.6,161314.5033723469
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,12.5,198552.378552227
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,13.0,204712.40561265105
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,15.0,229352.51385434726
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,16.0,241672.5679751954
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,17.5,260152.6491564676
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,2.5,75351.83734374579
